line_type,mkp_name,mkp_order_no,order_date,ordoro_id,sku,item_sale_price,item_tax,shipping_sale,total_per_sku,title,supplier_name,order_status,item_cost,cancelled_value,transport_cost_est,first_pick_date,last_delivery_date,courier,mage_mkp_commission,mkp_estimated_commission,mkp_actual_commission,order_grand_total,ordoro_import_date,tool_import_date,max_shipping_date,max_delivery_date,cd_status,is_clogistique_order,line_status,transport_cost_actual,order_place_time,order_prep_time,order_delivery_time,order_total_time,gm_estimated
ORDER LINE,CLogistique,2009131535RETH0,9/13/20 13:35,1-300055258,TOP-RTV140/white,77.95,0,0,77.95,,TOP,awaiting_fulfillment,24.33,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6.23,77.95,9/13/20 15:21,9/13/20 15:30,9/16/20 0:00,9/22/20 0:00,WaitingForShipmentAcceptation,Yes,Awaiting Protocol,0,19,0,0,19,18.45
ORDER LINE,CLogistique,2009131542RE89J,9/13/20 13:42,1-300055263,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.8,0,7.79,76.75,9/13/20 16:27,9/13/20 16:30,9/15/20 0:00,9/18/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,28.3
ORDER LINE,CDiscount,2009131554RDB8U,9/13/20 13:54,1-300055274,AKO-KUCHNIA-OLIWIA-180,199.95,0,19.95,219.9,,AKO,shipped,64.2,0,16,9/16/20 11:20,9/21/20 19:14,UPS,0,0,32.98,219.9,9/13/20 17:36,9/13/20 17:45,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,5,7,70.07
ORDER LINE,CDiscount,2009131556RD4HC,9/13/20 13:56,1-300055273,MOB-R-140-White-Gloss-1,187.95,0,19.95,207.9,,MOB,shipped,59.14,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,31.18,207.9,9/13/20 17:36,9/13/20 17:45,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,0,0,19,82.93
ORDER LINE,CDiscount,2009131612RBYAJ,9/13/20 14:12,1-300055279,AKO-K60-5SZ-BIALA,119.95,0,19.95,139.9,,AKO,shipped,35.59,0,16,9/16/20 11:19,9/28/20 13:11,UPS,3.36,0,24.34,143.26,9/13/20 17:36,9/13/20 17:45,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,2,12,33,37.85
ORDER LINE,CDiscount,2009131616RBMGV,9/13/20 14:16,1-300055278,AKO-BIURKO-ANA-BIALA,148.95,0,19.95,168.9,,AKO,shipped,46.32,0,16,9/16/20 11:22,9/21/20 11:23,UPS,0,0,25.33,168.9,9/13/20 17:36,9/13/20 17:45,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,2,5,26,53.1
ORDER LINE,CDiscount,2009131655R89NC,9/13/20 14:55,1-300055287,MOB-R-120-SonomaMixWenge,143.95,0,19.95,163.9,,MOB,shipped,40.63,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,24.58,163.9,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,0,0,19,71.37
ORDER LINE,CLogistique,2009131700R7TEB,9/13/20 15:00,1-300055277,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,39.95,9/13/20 17:36,9/13/20 17:45,9/15/20 0:00,9/18/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,15.13
ORDER LINE,CDiscount,2009131712R6V36,9/13/20 15:12,1-300055293,AKO-K120-6SZ-BIALA,124.95,0,19.95,144.9,,AKO,shipped,39.16,0,16,9/17/20 14:17,9/22/20 11:18,UPS,0,0,21.73,144.9,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,4,26,43.86
ORDER LINE,CDiscount,2009131718R6DV2,9/13/20 15:18,1-300055292,TOP-S33/sonoma,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,15.95,9/17/20 21:19,9/23/20 4:22,DPD,0,0,11.84,157.8,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,5,27,13.98
ORDER LINE,CDiscount,2009131718R6DV2,9/13/20 15:18,1-300055292,TOP-S33/sonoma,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,15.95,9/17/20 21:19,9/23/20 4:22,DPD,0,0,11.84,157.8,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,5,27,13.98
ORDER LINE,CDiscount,2009131719R6949,9/13/20 15:19,1-300055291,MOB-R-120-SonomaMixWenge,143.95,0,19.95,163.9,,MOB,shipped,40.63,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,3.93,0,28.51,167.83,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,0,0,19,64.17
ORDER LINE,CDiscount,2009131725R5QMO,9/13/20 15:25,1-300055290,TOP-M8/black/120,162.95,0,19.95,182.9,,TOP,shipped,52.96,0,16,9/15/20 16:18,9/17/20 10:21,UPS,4.38,0,31.81,187.28,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,1,1,21,48
ORDER LINE,CDiscount,2009131740R4EQR,9/13/20 15:40,1-300055296,AKO-K120-8SZ-BIALA,159.95,0,19.95,179.9,,AKO,shipped,50.97,0,31.9,9/15/20 21:17,9/18/20 21:08,DPD,0,0,26.98,179.9,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,0,2,3,40.07
ORDER LINE,CDiscount,2009131746R3UFW,9/13/20 15:46,1-300055299,MM-5901761122930,84.95,0,9.95,94.9,,MIL,shipped,37.38,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.27,0,16.5,97.17,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,Shipped,No,Awaiting shipment,0,19,0,0,19,23.31
ORDER LINE,CDiscount,2009131805R27XA,9/13/20 16:05,1-300055298,AKO-BIURKO-TED-WENGE,85.95,0,9.95,95.9,,AKO,shipped,32.01,0,0,9/16/20 11:22,9/21/20 14:22,UPS,0,0,14.38,95.9,9/13/20 18:45,9/13/20 18:51,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,2,5,26,33.53
ORDER LINE,CDiscount,2009131812R1N7T,9/13/20 16:12,1-300055302,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/14/20 19:21,9/17/20 9:23,UPS,0,0,23.24,309.8,9/13/20 19:56,9/13/20 20:00,9/25/20 0:00,10/6/20 0:00,Shipped,No,Awaiting shipment,0,19,0,2,21,45.89
ORDER LINE,CDiscount,2009131812R1N7T,9/13/20 16:12,1-300055302,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/14/20 19:21,9/17/20 9:23,UPS,0,0,23.24,309.8,9/13/20 19:56,9/13/20 20:00,9/25/20 0:00,10/6/20 0:00,Shipped,No,Awaiting shipment,0,19,0,2,21,45.89
ORDER LINE,CDiscount,2009131818R158H,9/13/20 16:18,1-300055301,AKO-K120-6SZ-BIALA-SONOMA,136.95,0,19.95,156.9,,AKO,shipped,40.95,0,16,9/17/20 13:19,9/22/20 13:23,UPS,0,0,23.53,156.9,9/13/20 19:56,9/13/20 20:00,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,2,5,8,50.27
ORDER LINE,CDiscount,2009131852QY25C,9/13/20 16:52,1-300055306,AKO-K60-3SZ-SONOMA,67.95,0,9.95,77.9,,AKO,shipped,23.07,0,0,9/17/20 14:22,9/24/20 7:25,UPS,0,0,11.68,77.9,9/13/20 19:56,9/13/20 20:00,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,2,6,9,30.17
ORDER LINE,CDiscount,2009131914QW432,9/13/20 17:14,1-300055313,BEL-Torino-Paula-DabSonoma-F,604.95,0,19.95,624.9,,BEL,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,15,0,108.73,639.9,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,0,0,19,399.52
ORDER LINE,CDiscount,2009131915QW137,9/13/20 17:15,1-300055312,MAL-101549,69.95,0,9.95,79.9,,MAL,shipped,24.67,0,0,9/14/20 15:17,9/17/20 12:22,DPD,0,0,11.98,79.9,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,Shipped,No,Awaiting shipment,0,19,0,2,21,29.93
ORDER LINE,CDiscount,2009131923QVE5D,9/13/20 17:23,1-300055311,TOP-Denver-Beton-Biel-Polysk,109.95,0,19.95,129.9,,TOP,shipped,41.86,0,0,9/17/20 16:28,9/21/20 8:23,UPS,0,0,19.48,129.9,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,3,25,46.91
ORDER LINE,CDiscount,2009131938QU3SA,9/13/20 17:38,1-300055314,TOP-S33/white,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,0,9/21/20 23:42,9/25/20 12:09,DPD,1.89,0,13.72,80.79,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,4,4,3,11,26.48
ORDER LINE,CDiscount,2009132013QR6HB,9/13/20 18:13,1-300055322,AKO-FIN-2D1SZ-BIALY-POLYSK,89.95,0,9.95,99.9,,AKO,shipped,35.59,0,0,9/17/20 14:26,9/22/20 11:51,UPS,2.4,0,17.38,102.3,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,2,4,7,28.28
ORDER LINE,CDiscount,2009132020QQO3J,9/13/20 18:20,1-300055321,VIV-2D3S-Tokio-TK2-DabCraftZloty-BialyM,234.95,0,19.95,254.9,,VIV,shipped,89.53,0,31.9,9/28/20 23:31,10/2/20 16:12,DPD,0,0,38.23,254.9,9/13/20 21:07,9/13/20 21:10,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,14,3,36,52.76
ORDER LINE,CDiscount,2009132028QQ8IR,9/13/20 18:28,1-300055324,AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE,174.95,0,19.95,194.9,,AKO,shipped,65.99,0,16,9/16/20 11:20,9/21/20 11:21,UPS,0,0,29.23,194.9,9/13/20 22:15,9/13/20 22:30,10/16/20 0:00,10/27/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,5,7,51.2
ORDER LINE,CDiscount,2009132105QO83W,9/13/20 19:05,1-300055328,AKO-K140-3D-3SZ-WENGE-SONOMA,179.95,0,19.95,199.9,,AKO,shipped,58.84,0,31.9,9/18/20 16:33,0000-00-00 00:00:00,DPD,0,0,29.98,199.9,9/13/20 22:15,9/13/20 22:30,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,14,18,45.86
ORDER LINE,CDiscount,2009132109QNYGL,9/13/20 19:09,1-300055334,AKO-BIURKO-STAR-WOLNOSTOJACE-BIALE,47.95,0,9.95,57.9,,AKO,shipped,15.92,0,0,9/16/20 11:19,9/21/20 11:19,UPS,0,0,8.68,57.9,9/13/20 22:15,9/13/20 22:30,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,4,6,23.65
ORDER LINE,CLogistique,2009132133QMLG0,9/13/20 19:33,1-300055327,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6,149.9,9/13/20 22:15,9/13/20 22:30,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,31.59
ORDER LINE,CLogistique,2009132133QMLG0,9/13/20 19:33,1-300055327,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6,149.9,9/13/20 22:15,9/13/20 22:30,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,31.59
ORDER LINE,CLogistique,2009132150QLPOQ,9/13/20 19:50,1-300055333,TOP-MalwaM3/black,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.8,0,7.79,76.75,9/13/20 22:15,9/13/20 22:30,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,28.3
ORDER LINE,CLogistique,2009132153QLK9J,9/13/20 19:53,1-300055332,TOP-MalwaM2/white gloss,44.95,0,0,44.95,,TOP,awaiting_fulfillment,13.98,0,11.32,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6.74,44.95,9/13/20 22:15,9/13/20 22:30,9/16/20 0:00,9/22/20 0:00,WaitingForShipmentAcceptation,Yes,Awaiting Protocol,0,19,0,0,19,5.42
ORDER LINE,CDiscount,2009132202QL3OF,9/13/20 20:02,1-300055337,TOP-Kuba/white,139.95,0,19.95,159.9,,TOP,shipped,45.99,0,16,9/16/20 15:35,9/21/20 8:35,UPS,3.84,0,27.82,163.74,9/13/20 23:26,9/13/20 23:30,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,1,4,6,40.24
ORDER LINE,CDiscount,2009132230QJQGF,9/13/20 20:30,1-300055342,AKO-FIN-PRALKA-WENGE-BIALY,104.95,0,19.95,124.9,,AKO,shipped,28.43,0,0,9/15/20 21:18,0000-00-00 00:00:00,DPD,0,0,18.73,124.9,9/13/20 23:26,9/13/20 23:30,9/25/20 0:00,10/6/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,0,17,18,56.92
ORDER LINE,CDiscount,2009132317QHDPM,9/13/20 21:17,1-300055344,MM-5901761123982,134.95,0,19.95,154.9,,MIL,shipped,53.47,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,3.72,0,26.95,158.62,9/14/20 0:35,9/14/20 0:45,9/25/20 0:00,10/6/20 0:00,Shipped,No,Awaiting shipment,0,19,0,0,19,45.56
ORDER LINE,CLogistique,2009132330QGO3P,9/13/20 21:30,1-300055343,TOP-RTV140/mix sonoma-white,77.95,0,1.27,79.22,,TOP,awaiting_fulfillment,24.33,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.9,0,8.13,81.12,9/14/20 0:35,9/14/20 0:45,9/16/20 0:00,9/22/20 0:00,WaitingForShipmentAcceptation,Yes,Awaiting Protocol,0,19,0,0,19,16.02
ORDER LINE,CLogistique,2009140003QF5LY,9/13/20 22:03,1-300055347,TOP-MalwaM3/white,74.95,0,1.5,76.45,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6,152.89,9/14/20 0:35,9/14/20 0:45,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,32.84
ORDER LINE,CLogistique,2009140003QF5LY,9/13/20 22:03,1-300055347,TOP-MalwaM3/white,74.95,0,1.5,76.45,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,6,152.89,9/14/20 0:35,9/14/20 0:45,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,32.84
ORDER LINE,CLogistique,2009140006QF1NP,9/13/20 22:06,1-300055346,TOP-Denver/sonoma,89.95,0,9.99,99.94,,TOP,shipped,30.77,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,7.19,99.94,9/14/20 0:35,9/14/20 0:45,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,45.32
ORDER LINE,CDiscount,2009140019QENCH,9/13/20 22:19,1-300055348,TOP-SZAFKA-S43-ARTISAN,84.95,0,9.95,94.9,,TOP,shipped,31.67,0,0,9/17/20 21:21,0000-00-00 00:00:00,DPD,0,0,14.23,94.9,9/14/20 1:43,9/14/20 1:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,15,37,33.18
ORDER LINE,CDiscount,2009140444QASI7,9/14/20 2:44,1-300055350,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/14/20 19:21,9/17/20 15:20,UPS,0,0,23.23,154.9,9/14/20 6:40,9/14/20 6:45,9/28/20 0:00,10/7/20 0:00,Shipped,No,Awaiting shipment,0,19,0,2,21,45.9
ORDER LINE,CDiscount,2009140709Q8NWY,9/14/20 5:09,1-300055351,AKO-K140-2D-4SZ-WENGE,194.95,0,19.95,214.9,,AKO,awaiting_fulfillment,57.05,0,37.18,0000-00-00 00:00:00,0000-00-00 00:00:00,,5.16,0,37.39,220.06,9/14/20 8:57,9/14/20 9:00,10/22/20 0:00,11/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,19,0,0,19,43.16
ORDER LINE,CDiscount,2009140835Q6KQD,9/14/20 6:35,1-300055354,TOP-Garderoba/white,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,9/17/20 23:59,9/22/20 19:20,DPD,0,0,14.99,99.95,9/14/20 10:05,9/14/20 10:10,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,4,26,33.06
ORDER LINE,CDiscount,2009140943Q33J0,9/14/20 7:43,1-300055356,MM-6934510505325,22.95,0,9.95,32.9,,MIL,shipped,7.65,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0.78,0,5.71,33.68,9/14/20 11:15,9/14/20 11:30,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,0,0,19,13.41
ORDER LINE,CDiscount,2009141016Q0FET,9/14/20 8:16,1-300055362,VID-141157,22.9,0,9.95,32.85,,VID,cancelled,0,27.38,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,4.92,32.85,9/14/20 11:15,9/14/20 11:30,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Cancelled,0,19,0,0,19,0
ORDER LINE,CLogistique,2009141021Q002M,9/14/20 8:21,1-300055358,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.8,0,7.79,76.75,9/14/20 11:15,9/14/20 11:30,9/15/20 0:00,9/18/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,28.3
ORDER LINE,CDiscount,2009141050PX6DH,9/14/20 8:50,1-300055367,TOP-S33/white,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,0,9/21/20 23:40,9/25/20 12:08,DPD,0,0,11.83,78.9,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,4,3,10,29.94
ORDER LINE,CLogistique,2009141057PWGUF,9/14/20 8:57,1-300055360,TOP-Garderoba/black,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,14.99,99.95,9/14/20 11:15,9/14/20 11:30,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,33.06
ORDER LINE,CLogistique,2009141059PW943,9/14/20 8:59,1-300055364,TOP-MalwaM3/black,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,74.95,9/14/20 13:30,9/14/20 13:45,9/15/20 0:00,9/18/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,31.6
ORDER LINE,CDiscount,2009141136PSM1S,9/14/20 9:36,1-300055368,TOP-S33/white,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,15.95,9/21/20 23:32,9/25/20 16:12,DPD,0,0,11.84,157.8,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,4,3,10,13.98
ORDER LINE,CDiscount,2009141136PSM1S,9/14/20 9:36,1-300055368,TOP-S33/white,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,15.95,9/21/20 23:32,9/25/20 16:12,DPD,0,0,11.84,157.8,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,4,3,10,13.98
ORDER LINE,CDiscount,2009141200PQ5ER,9/14/20 10:00,1-300055371,TOP-S33/white,68.95,0,9.95,78.9,,TOP,shipped,23.98,0,0,9/21/20 23:33,9/24/20 17:37,DPD,0,0,11.83,78.9,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,3,4,2,9,29.94
ORDER LINE,CDiscount,2009141204PPTZB,9/14/20 10:04,1-300055370,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/16/20 15:15,9/22/20 0:18,UPS,0,0,23.23,154.9,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,1,5,25,45.9
ORDER LINE,CDiscount,2009141207PPLN2,9/14/20 10:07,1-300055369,AKO-SZAFA-StarK60-2D2SZ-BIALA,199.95,0,19.95,219.9,,AKO,cancelled,65.99,183.25,31.9,9/15/20 21:21,9/19/20 9:18,DPD,0,0,32.98,219.9,9/14/20 13:31,9/14/20 13:45,9/28/20 0:00,10/7/20 0:00,Shipped,No,Cancelled,0,19,0,3,22,-97.89
ORDER LINE,CLogistique,2009141313PK7KG,9/14/20 11:13,1-300055375,TOP-MalwaM3/white,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,74.95,9/14/20 13:31,9/14/20 13:45,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,31.6
ORDER LINE,CLogistique,2009141326PJ9SB,9/14/20 11:26,1-300055374,TOP-MalwaM1/black,49.95,0,3.99,53.94,,TOP,shipped,15.03,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.99,53.94,9/14/20 13:31,9/14/20 13:45,9/14/20 0:00,9/16/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,25.93
ORDER LINE,CDiscount,2009141358PGRZH,9/14/20 11:58,1-300055385,KRD-KD1842,105.95,0,19.95,125.9,,KD,shipped,0,0,0,9/21/20 18:17,9/24/20 18:19,DPD,0,0,18.88,125.9,9/14/20 14:43,9/14/20 14:45,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,5,3,9,86.04
ORDER LINE,CLogistique,2009141412PFSST,9/14/20 12:12,1-300055384,TOP-RTV120/sonoma,74.95,0,9.99,84.94,,TOP,shipped,22.55,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,84.94,9/14/20 14:42,9/14/20 14:45,9/15/20 0:00,9/17/20 0:00,Shipped,Yes,Awaiting shipment,0,19,0,0,19,42.24
ORDER LINE,CDiscount,2009141446PDF22,9/14/20 12:46,1-300055387,AKO-FIN-2D-SONOMA,69.95,0,9.95,79.9,,AKO,shipped,24.86,0,0,9/15/20 21:19,9/21/20 17:20,DPD,0,0,11.98,79.9,9/14/20 15:53,9/14/20 16:00,9/28/20 0:00,10/7/20 0:00,Shipped,No,Awaiting shipment,0,19,0,5,24,29.74
ORDER LINE,CDiscount,2009141448PD8QG,9/14/20 12:48,1-300055389,TOP-Garderoba/wenge,89.95,0,9.95,99.9,,TOP,shipped,35.24,0,0,9/18/20 7:47,9/23/20 15:14,DPD,2.39,0,17.37,102.29,9/14/20 15:53,9/14/20 16:00,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,3,5,27,28.65
ORDER LINE,CDiscount,2009141449PD6P0,9/14/20 12:49,1-300055388,AKO-K120-6SZ-BIALA,124.95,0,19.95,144.9,,AKO,shipped,39.16,0,16,9/17/20 14:21,9/23/20 13:20,UPS,3.47,0,25.2,148.37,9/14/20 15:53,9/14/20 16:00,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,19,2,5,26,37.5
ORDER LINE,CDiscount,2009141518PAZ9H,9/14/20 13:18,1-300055394,KU-VOLVER2in1Foam/VOL32,274.95,0,19.95,294.9,,KUN,shipped,105.58,0,0,9/21/20 12:15,9/24/20 10:35,DPD,7.08,0,51.31,301.98,9/14/20 17:03,9/14/20 17:10,10/2/20 0:00,10/13/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,18,6,2,26,82.96
ORDER LINE,CLogistique,2009141526PAGL2,9/14/20 13:26,1-300055392,TOP-MalwaM3/black,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,74.95,9/14/20 17:03,9/14/20 17:10,9/15/20 0:00,9/18/20 0:00,Shipped,Yes,Awaiting shipment,0,18,0,0,18,31.6
ORDER LINE,CDiscount,2009141544P93AR,9/14/20 13:44,1-300055395,TOP-MalwaM6/140/sonoma,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/18/20 14:20,9/24/20 13:10,UPS,3.72,0,26.96,317.24,9/14/20 17:03,9/14/20 17:10,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,18,3,5,26,39.07
ORDER LINE,CDiscount,2009141544P93AR,9/14/20 13:44,1-300055395,TOP-MalwaM6/140/sonoma,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/18/20 14:20,9/24/20 13:10,UPS,3.72,0,26.96,317.24,9/14/20 17:03,9/14/20 17:10,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,18,3,5,26,39.07
ORDER LINE,CDiscount,2009141607P7GCV,9/14/20 14:07,1-300055396,VIV-RTV-BEST-Double-LED-Bialy-SzaryP,234.95,0,19.95,254.9,,VIV,shipped,84.47,0,31.9,9/29/20 0:01,10/3/20 12:49,DPD,6.11,0,44.34,261.01,9/14/20 17:03,9/14/20 17:10,9/28/20 0:00,10/7/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,12,4,17,46.62
ORDER LINE,CDiscount,2009141747OZS53,9/14/20 15:47,1-300055404,AKO-K140-6SZ-SONOMA-BIALA,116.35,0,19.95,136.3,,AKO,awaiting_fulfillment,41.49,0,30.86,0000-00-00 00:00:00,0000-00-00 00:00:00,,3.27,0,23.71,139.57,9/14/20 19:25,9/14/20 19:30,10/22/20 0:00,11/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,18,0,0,18,14.8
